Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,174,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1356321.839,22988.50575,58.0,94.3980932,167,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,80,80,11494.25287,11494.25287,35,83,54.2,26.29068276,691.2,0,0,0,0,0,1,67.75,35.0,83.0,80,2,70,2,166,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45324,17,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,58823.52941,58823.52941,0,0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0.0,0.0,32,1,0,1,0,116,296,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,950276.2431,22099.44751,60.33333333,99.3042463,175,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,64,64,11049.72376,11049.72376,35,51,41.4,8.76356092,76.8,0,0,0,0,0,1,51.75,35.0,51.0,64,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,245525,8,9,545,5228,192,0,68.125,79.64642849,3396,0,580.8888889,1156.164072,23512.88056,69.23938499,15345.3125,28375.72689,89933,2,244897,34985.28571,35569.32449,89935,48,222430,27803.75,49381.53448,113425,4,0,172,192,32.58324,36.656145,0,3396,320.7222222,838.7881178,703565.5065,0,0,1,0,0,1,339.5882353,68.125,580.8888889,172,8,545,9,5228,8192,290,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5702745,8,5,390,3716,209,0,48.75,77.1357801,1992,0,743.2,922.568805,720.0041384,2.279603945,475228.75,1555938.381,5412805,48,5702745,814677.8571,2029115.647,5412805,48,67415,16853.75,19043.99938,41186,193,0,172,112,1.402833197,0.876770748,0,1992,293.2857143,621.5795547,386361.1429,0,0,1,0,0,0,315.8461538,48.75,743.2,172,8,390,5,3716,8192,119,7,20,289892.0,0.0,289892,289892,5412805.0,0.0,5412805,5412805,BENIGN
53,199,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1025125.628,20100.50251,66.33333333,30.89228598,102,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,40,40,10050.25126,10050.25126,43,59,49.4,8.76356092,76.8,0,0,0,0,0,1,61.75,43.0,59.0,40,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24173,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,8273.693791,165.4738758,8057.666667,13911.27213,24121,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,64,64,82.73693791,82.73693791,34,66,46.8,17.52712184,307.2,0,0,0,0,0,1,58.5,34.0,66.0,64,2,68,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,55059463,8,6,73,36,31,6,9.125,8.838834765,6,6,6.0,0.0,1.979677862,0.254270551,4235343.308,4914822.94,10000000,3,55100000,7865637.571,3970823.527,10000000,3,50200000,10000000.0,5284.424217,10000000,10000000,0,160,120,0.145297458,0.108973093,6,31,7.666666667,6.454972244,41.66666667,0,0,0,1,0,0,8.214285714,9.125,6.0,160,8,73,6,36,253,25,7,20,42160.8,91.17400945,42295,42055,9998995.8,5242.573338,10000000,9994098,BENIGN
80,28282456,6,6,432,1811,432,0,72.0,176.3632615,1811,0,301.8333333,739.337654,79.30711534,0.424291299,2571132.364,4424471.177,10200000,73,20400000,4082359.0,5568472.138,10200000,259,28300000,5651885.4,5236738.009,10200000,998,0,200,200,0.21214565,0.21214565,0,1811,172.5384615,506.5686224,256611.7692,0,0,1,0,0,1,186.9166667,72.0,301.8333333,200,6,432,6,1811,29200,939,1,32,35225.5,17377.14915,47513,22938,10200000.0,65603.95294,10200000,10100000,BENIGN
443,116641350,22,19,1491,4343,1135,0,67.77272727,243.3509971,1448,0,228.5789474,474.8456259,50.01656788,0.351504848,2916033.75,4562586.188,10200000,6,117000000,5554350.0,5045056.835,10200000,8,113000000,6302650.0,5046544.229,10200000,48,0,712,616,0.188612357,0.162892491,0,1448,138.9047619,369.0998153,136234.6736,0,0,1,0,0,0,142.2926829,67.77272727,228.5789474,712,22,1491,19,4343,29200,1010,4,32,129541.7273,353596.7507,1195676,22801,10200000.0,77761.63501,10200000,9979996,BENIGN
53,199,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,462311.5578,20100.50251,66.33333333,30.89228598,102,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,64,64,10050.25126,10050.25126,23,23,23.0,0.0,0.0,0,0,0,0,0,1,28.75,23.0,23.0,64,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1180851.064,21276.59574,62.66666667,106.8097998,186,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,64,64,10638.29787,10638.29787,32,79,50.8,25.7429602,662.7,0,0,0,0,0,1,63.5,32.0,79.0,64,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,1024663,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56675121,5.855583738,204932.6,279623.2643,514009,597,1024066,512033.0,3944.241625,514822,509244,1023884,511942.0,3767.46493,514606,509278,0,92,60,2.927791869,2.927791869,0,6,2.571428571,3.207134903,10.28571429,0,0,1,0,0,1,3.0,0.0,6.0,92,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
2935,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,237,16392,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,63096,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5404.46304,110.9420565,10516.0,24746.92297,61026,49,63096,21032.0,35873.53547,62454,49,61642,30821.0,42716.32065,61026,616,0,92,72,63.39546089,47.54659566,0,195,42.625,75.57576615,5711.696429,0,0,1,0,0,0,48.71428571,51.75,44.66666667,92,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
4857,79,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,151898.7342,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,12658.22785,12658.22785,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
2961,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,1,1,1,9.0,6.0,6.0,20,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,89356,28,54,109702,440,18980,0,3917.928571,3928.301734,128,0,8.148148148,16.63754269,1232620.081,917.6776042,1103.160494,8566.840832,77230,0,89356,3309.481481,15776.69181,82243,2,87927,1659.0,10584.06963,77230,0,0,572,1092,313.3533283,604.3242759,0,18980,1327.012048,2922.401007,8540427.646,0,0,1,0,0,1,1343.195122,3917.928571,8.148148148,572,28,109702,54,440,8192,1255,27,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,0,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,0.0,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,1,9.0,6.0,6.0,20,1,6,1,6,256,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,122807,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,2801.143257,57.00000814,20467.83333,49177.98622,120850,12,122807,40935.66667,70324.7311,122139,48,121414,60707.0,85055.04628,120850,564,0,92,72,32.57143322,24.42857492,0,198,43.0,76.44232186,5843.428571,0,0,1,0,0,0,49.14285714,52.5,44.66666667,92,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1020014,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.64681661,5.882272204,204002.8,278401.2679,509295,578,1019265,509632.5,562.149891,510030,509235,1019436,509718.0,461.0336213,510044,509392,0,92,60,2.941136102,2.941136102,0,6,2.571428571,3.207134903,10.28571429,0,0,1,0,0,1,3.0,0.0,6.0,92,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,1,0,1,9.0,6.0,6.0,20,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
40474,7182757,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.012003051,0.835333842,1436551.4,3186980.181,7137556,0,0,0.0,0.0,0,0,7164811,1791202.75,3564258.647,7137556,0,0,20,100,0.139222307,0.696111535,6,6,6.0,0.0,0.0,0,0,0,1,1,5,7.0,6.0,6.0,20,1,6,5,30,229,0,0,20,45201.0,0.0,45201,45201,7137556.0,0.0,7137556,7137556,BENIGN
28907,938509,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,38.35871579,6.393119299,187701.8,409853.1075,920834,6,0,0.0,0.0,0,0,929015,232253.75,459064.5394,920834,6,0,20,100,1.065519883,5.327599416,6,6,6.0,0.0,0.0,0,0,0,1,1,5,7.0,6.0,6.0,20,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
0,119995732,123,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.025036457,983571.5738,3395926.048,26300000,0,120000000,983571.5738,3395926.048,26300000,0,0,0.0,0.0,0,0,0,0,0,1.025036457,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,123,0,0,0,-1,-1,0,0,3753432.167,5183854.063,13200000,1,13100000.0,6507819.26,26300000,6484077,BENIGN
443,142954,10,6,553,3949,196,0,55.3,71.70471858,2860,0,658.1666667,1111.62915,31492.64798,111.9241154,9530.266667,15297.6821,37502,3,142954,15883.77778,17691.10412,39066,49,85183,17036.6,22735.63534,45741,3,0,212,132,69.95257216,41.97154329,0,2860,264.8235294,692.0222391,478894.7794,0,0,1,0,0,0,281.375,55.3,658.1666667,212,10,553,6,3949,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17541,2548725,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,16.47882765,2.746471275,424787.5,1036908.364,2541367,1,0,0.0,0.0,0,0,2546294,509258.8,1135983.358,2541367,1,0,20,120,0.392353039,2.354118236,6,6,6.0,0.0,0.0,0,0,0,1,1,6,6.857142857,6.0,6.0,20,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62769,9494408,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,1229.671192,1.579877334,678172.0,2093851.732,7824484,2,9494408,1898881.6,4142621.162,9308041,5,9304238,1163029.75,2740650.148,7824484,2,0,132,192,0.631950934,0.9479264,0,5840,730.0625,1978.190435,3913237.396,0,0,0,1,1,1,778.7333333,1935.5,6.888888889,132,6,11613,9,62,229,256,4,20,1483491.0,0.0,1483491,1483491,7824484.0,0.0,7824484,7824484,BENIGN
53,47175,1,1,47,168,47,47,47.0,0.0,168,168,168.0,0.0,4557.498675,42.39533651,47175.0,0.0,47175,47175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,21.19766826,21.19766826,47,168,87.33333333,69.85938257,4880.333333,0,0,0,0,0,1,131.0,47.0,168.0,32,1,47,1,168,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62230,100119654,6,9,12982,56,8760,0,2163.666667,3422.770846,20,0,6.222222222,5.783117191,130.2241816,0.149820733,7151403.857,23600000.0,88400000,1,100000000,20000000.0,44100000.0,98900000,2,98900000,12400000.0,31000000.0,88400000,1,1,132,204,0.059928293,0.08989244,0,8760,900.8125,2244.598738,5038223.496,0,1,0,1,1,1,960.8666667,2163.666667,6.222222222,132,6,12982,9,56,229,256,4,20,17872.0,0.0,17872,17872,49400000.0,55100000.0,88400000,10500000,BENIGN
64804,8240430,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.36870406,0.728117343,1648086.0,3669555.343,8212358,2,0,0.0,0.0,0,0,8214882,2053720.5,4105758.505,8212358,2,0,20,100,0.121352891,0.606764453,6,6,6.0,0.0,0.0,0,0,0,1,1,5,7.0,6.0,6.0,20,1,6,5,30,229,0,0,20,28072.0,0.0,28072,28072,8212358.0,0.0,8212358,8212358,BENIGN
64884,82216882,7,9,11607,62,4380,0,1658.142857,1964.053328,20,0,6.888888889,5.30199124,141.9294884,0.194607234,5481125.467,18800000.0,72900000,0,82200000,13700000.0,33300000.0,81600000,157,81600000,10200000.0,25500000.0,72900000,0,0,152,192,0.085140665,0.109466569,0,4380,686.7647059,1465.729491,2148362.941,0,0,0,1,1,1,729.6875,1658.142857,6.888888889,152,7,11607,9,62,229,256,5,20,17766.0,0.0,17766,17766,40800000.0,45400000.0,72900000,8666817,BENIGN
53083,3476775,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,12.08016049,2.013360082,579462.5,1404074.234,3445435,3,0,0.0,0.0,0,0,3474913,694982.6,1537593.531,3445435,3,0,20,120,0.287622869,1.725737213,6,6,6.0,0.0,0.0,0,0,0,1,1,6,6.857142857,6.0,6.0,20,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20681,12105488,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,2.973857807,0.495642968,2421097.6,5399237.924,12100000,1,0,0.0,0.0,0,0,12100000,3022927.25,6037745.222,12100000,1,0,20,100,0.082607161,0.413035807,6,6,6.0,0.0,0.0,0,0,0,1,1,5,7.0,6.0,6.0,20,1,6,5,30,229,0,0,20,25947.0,0.0,25947,25947,12100000.0,0.0,12100000,12100000,BENIGN
53,51500,1,1,54,133,54,54,54.0,0.0,133,133,133.0,0.0,3631.067961,38.83495146,51500.0,0.0,51500,51500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,19.41747573,19.41747573,54,133,80.33333333,45.61067127,2080.333333,0,0,0,0,0,1,120.5,54.0,133.0,32,1,54,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55862,73752313,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,158.30012,0.189824555,5673254.846,19000000.0,69000000,0,73800000,18400000.0,36300000.0,72900000,5,72900000,9109576.625,24200000.0,69000000,0,0,112,192,0.067794484,0.122030071,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,1,1,1,834.3571429,2322.6,6.888888889,112,5,11613,9,62,229,256,3,20,3920138.0,0.0,3920138,3920138,69000000.0,0.0,69000000,69000000,BENIGN
50555,6609207,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.446946964,0.907824494,1321841.4,2937580.266,6576727,3,0,0.0,0.0,0,0,6593865,1648466.25,3285515.456,6576727,3,0,20,100,0.151304082,0.756520412,6,6,6.0,0.0,0.0,0,0,0,1,1,5,7.0,6.0,6.0,20,1,6,5,30,229,0,0,20,32480.0,0.0,32480,32480,6576727.0,0.0,6576727,6576727,BENIGN
53,238,2,2,74,182,37,37,37.0,0.0,91,91,91.0,0.0,1075630.252,16806.72269,79.33333333,54.2709253,142,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,40,40,8403.361345,8403.361345,37,91,58.6,29.57701811,874.8,0,0,0,0,0,1,73.25,37.0,91.0,40,2,74,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,489885,13,12,1132,5180,473,0,87.07692308,136.2989738,1460,0,431.6666667,628.3488223,12884.6566,51.03238515,20411.875,35985.61999,135265,3,489885,40823.75,45303.30912,135265,3,430587,39144.27273,59426.12878,157845,4,0,272,252,26.53684028,24.49554487,0,1460,242.7692308,463.3883303,214728.7446,0,0,1,0,0,0,252.48,87.07692308,431.6666667,272,13,1132,12,5180,8192,127,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42323,8573504,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,163.177156,0.699830548,1714700.8,3824623.541,8556392,3,0,0.0,0.0,0,0,8565773,2141443.25,4276634.134,8556392,3,1,20,112,0.116638425,0.583192123,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,1,1,5,462.3333333,1375.0,4.8,20,1,1375,5,24,229,0,0,20,17112.0,0.0,17112,17112,8556392.0,0.0,8556392,8556392,BENIGN
53736,96,1,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,19.2,25.38109533,47,0,0,0.0,0.0,0,0,49,12.25,23.17146233,47,0,0,32,160,10416.66667,52083.33333,0,0,0.0,0.0,0.0,0,0,0,1,1,5,0.0,0.0,0.0,32,1,0,5,0,227,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60320,98224679,8,9,11607,62,4380,0,1450.875,1548.095183,20,0,6.888888889,5.30199124,118.7990647,0.173072594,6139042.437,22900000.0,91700000,1,98200000,14000000.0,36800000.0,97600000,48,97600000,12200000.0,32200000.0,91700000,1,0,172,192,0.081445927,0.091626667,0,4380,648.6111111,1237.755328,1532038.252,0,0,0,1,1,1,686.7647059,1450.875,6.888888889,172,8,11607,9,62,229,256,6,20,29803.0,0.0,29803,29803,48800000.0,60700000.0,91700000,5887872,BENIGN
80,8098507,7,5,50,11607,20,0,7.142857143,6.094494002,7215,0,2321.4,3327.769794,1439.401114,1.4817546,736227.9091,1863101.343,6075462,4,8016239,1336039.833,2447736.518,6075462,165,83027,20756.75,40847.23003,82025,4,0,152,112,0.86435685,0.61739775,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,1,0,0,971.9166667,7.142857143,2321.4,152,7,50,5,11607,256,229,5,20,1940002.0,0.0,1940002,1940002,6075462.0,0.0,6075462,6075462,DDoS
80,170061,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,68404.86649,47.04194377,24294.42857,63938.15585,169292,3,597,298.5,355.6747109,550,47,170013,42503.25,84526.16728,169292,3,0,72,112,17.64072891,29.40121486,0,5840,1292.555556,2554.159212,6523729.278,0,0,1,0,0,1,1454.125,8.666666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,94931,3,5,26,11601,20,0,8.666666667,10.26320288,7215,0,2320.2,2991.555649,122478.4317,84.27173421,13561.57143,31113.1597,83526,4,10989,5494.5,7764.739564,10985,4,94851,23712.75,40207.34665,83526,61,0,72,112,31.60190033,52.66983388,0,7215,1291.888889,2441.667076,5961738.111,0,0,1,0,0,1,1453.375,8.666666667,2320.2,72,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8324787,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.882956645,0.480492774,2774929.0,4805672.827,8324042,319,8324787,2774929.0,4805672.827,8324042,319,0,0.0,0.0,0,0,0,80,0,0.480492774,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,745.0,0.0,745,745,8324042.0,0.0,8324042,8324042,DDoS
80,2039028,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.77031409,1.961719015,679676.0,1176521.503,2038206,251,2039028,679676.0,1176521.503,2038206,251,0,0.0,0.0,0,0,0,80,0,1.961719015,0.0,6,6,6.0,0.0,0.0,0,0,0,1,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,95902959,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,121.5499513,0.125126483,8718450.818,28500000.0,94800000,78,95900000,13700000.0,35800000.0,94800000,119,35761,11920.33333,19531.38025,34467,188,0,172,92,0.083417656,0.041708828,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,1,0,0,971.9166667,7.0,2900.25,172,8,56,4,11601,256,229,6,20,1080819.0,0.0,1080819,1080819,94800000.0,0.0,94800000,94800000,DDoS
80,83492894,8,7,56,11607,20,0,7.0,5.656854249,4380,0,1658.142857,1942.877285,139.6885345,0.179656008,5963778.143,21900000.0,82200000,1,83400000,11900000.0,31000000.0,82200000,1,92650,15441.66667,36304.57142,89525,18,0,172,152,0.095816537,0.08383947,0,4380,729.3125,1491.866872,2225666.763,0,0,0,1,0,0,777.9333333,7.0,1658.142857,172,8,56,7,11607,256,229,6,20,1237999.0,0.0,1237999,1237999,82200000.0,0.0,82200000,82200000,DDoS
80,98977577,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,117.77415,0.13134288,8248131.417,25000000.0,86900000,3,99000000,14100000.0,32400000.0,86900000,3,29267,7316.75,9853.967606,21264,49,0,172,112,0.080826388,0.050516492,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,1,0,0,897.1538462,7.0,2320.2,172,8,56,5,11601,256,229,6,20,6050.0,0.0,6050,6050,49500000.0,52900000.0,86900000,12000000,DDoS
80,32911,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,353286.1353,212.6948437,5485.166667,8507.651883,19665,28,13024,6512.0,8513.565645,12532,492,32846,10948.66667,9894.243899,19665,194,0,72,92,91.154933,121.5399107,0,10135,1453.375,3544.652026,12600000.0,0,0,1,0,0,1,1661.0,8.666666667,2900.25,72,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,507873,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,22893.51866,17.72096567,63484.125,165173.7091,471101,49,35970,17985.0,25365.33445,35921,49,507756,101551.2,207162.418,471101,64,0,72,132,5.906988558,11.81397712,0,2920,1162.7,1494.366611,2233131.567,0,0,1,0,0,2,1291.888889,8.666666667,1933.5,72,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5696503,8,7,621,4673,342,0,77.625,126.7820824,1460,2,667.5714286,744.4241303,929.3420893,2.633194435,406893.0714,1438021.629,5401905,1,5696503,813786.1429,2023680.802,5401905,49,178388,29731.33333,44994.79726,95246,1,0,172,144,1.404370365,1.22882407,0,1460,330.875,568.8370446,323575.5833,0,0,1,0,0,0,352.9333333,77.625,667.5714286,172,8,621,7,4673,8192,34942,7,20,294549.0,0.0,294549,294549,5401905.0,0.0,5401905,5401905,BENIGN
53,210,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1380952.381,19047.61905,70.0,115.1824639,203,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,64,64,9523.809524,9523.809524,47,98,67.4,27.93385043,780.3,0,0,0,0,0,1,84.25,47.0,98.0,64,2,94,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53306,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,5402.768919,75.03845721,17768.66667,30732.07439,53255,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,40,64,37.5192286,37.5192286,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,1,82.5,42.0,102.0,40,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,365802,5,7,778,475,495,0,155.6,210.7612393,287,2,67.85714286,107.9960317,3425.350326,32.80463201,33254.72727,56359.5259,121469,4,243972,60993.0,70118.6942,121809,175,244333,40722.16667,62416.26099,121363,4,0,112,144,13.66859667,19.13603534,0,495,96.38461538,152.8013626,23348.25641,0,0,1,0,0,1,104.4166667,155.6,67.85714286,112,5,778,7,475,8192,31088,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7021,4,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,10800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,60,0,750000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,1,0,0,16.33333333,14.33333333,0.0,60,3,43,0,0,156,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,146004,4,4,136,968,34,34,34.0,0.0,242,242,242.0,0.0,7561.436673,54.79301937,20857.71429,45384.59479,121780,1,145735,48578.33333,84135.81137,145730,1,122056,40685.33333,70424.90075,122005,3,0,104,80,27.39650968,27.39650968,34,242,126.4444444,109.6256256,12017.77778,0,0,0,0,0,1,142.25,34.0,242.0,104,4,136,4,968,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,418529,1,1,42,72,42,42,42.0,0.0,72,72,72.0,0.0,272.3825589,4.778641384,418529.0,0.0,418529,418529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,2.389320692,2.389320692,42,72,52.0,17.32050808,300.0,0,0,0,0,0,1,78.0,42.0,72.0,20,1,42,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30960,2,2,78,196,39,39,39.0,0.0,98,98,98.0,0.0,8850.129199,129.1989664,10320.0,17868.70216,30953,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,40,40,64.5994832,64.5994832,39,98,62.6,32.31563089,1044.3,0,0,0,0,0,1,78.25,39.0,98.0,40,2,78,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
